STATION,NAME,DATE,TMAX
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-01-13,24
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-01-14,33
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-01-15,24
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-01-16,27
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-01-17,32
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-01-18,34
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-01-19,41
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-01-20,39
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-01-21,43
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-01-22,44
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-01-23,42
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-01-24,41
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-01-25,36
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-01-26,27
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-01-27,33
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-01-28,38
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-01-29,40
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-01-30,38
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-01-31,38
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-01,47
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-02,48
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-03,42
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-04,45
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-05,46
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-06,18
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-07,14
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-08,13
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-09,14
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-10,21
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-11,12
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-12,32
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-13,16
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-14,30
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-15,14
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-16,8
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-17,33
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-18,41
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-19,29
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-20,26
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-21,38
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-22,31
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-23,38
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-24,21
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-25,10
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-26,12
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-27,31
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-02-28,42
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-01,47
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-02,45
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-03,38
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-04,46
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-05,53
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-06,53
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-07,55
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-08,61
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-09,39
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-10,46
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-11,46
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-12,54
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-13,54
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-14,36
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-15,42
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-16,48
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-17,48
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-18,54
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-19,61
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-20,53
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-21,57
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-22,42
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-23,22
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-24,30
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-25,44
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-26,52
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-27,50
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-28,56
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-29,54
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-30,37
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-03-31,45
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-01,51
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-02,42
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-03,36
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-04,45
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-05,53
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-06,53
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-07,60
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-08,49
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-09,47
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-10,47
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-11,35
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-12,39
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-13,46
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-14,47
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-15,45
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-16,50
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-17,72
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-18,65
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-19,49
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-20,40
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-21,33
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-22,55
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-23,60
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-24,69
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-25,76
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-26,78
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-27,78
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-28,78
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-29,61
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-04-30,60
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-01,52
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-02,53
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-03,62
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-04,70
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-05,64
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-06,58
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-07,70
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-08,78
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-09,64
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-10,65
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-11,78
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-12,90
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-13,86
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-14,79
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-15,66
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-16,59
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-17,68
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-18,67
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-19,68
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-20,51
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-21,69
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-22,81
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-23,84
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-24,87
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-25,80
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-26,80
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-27,82
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-28,82
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-29,66
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-30,71
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-05-31,77
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-01,83
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-02,69
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-03,55
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-04,58
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-05,62
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-06,67
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-07,72
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-08,78
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-09,77
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-10,77
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-11,70
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-12,58
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-13,63
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-14,67
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-15,69
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-16,77
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-17,73
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-18,61
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-19,70
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-20,77
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-21,88
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-22,91
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-23,89
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-24,82
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-25,73
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-26,80
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-27,89
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-28,82
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-29,83
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-06-30,79
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-01,90
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-02,88
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-03,90
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-04,97
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-05,90
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-06,90
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-07,92
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-08,92
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-09,91
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-10,82
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-11,94
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-12,84
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-13,85
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-14,88
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-15,85
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-16,83
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-17,76
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-18,77
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-19,79
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-20,85
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-21,82
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-22,76
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-23,79
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-24,85
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-25,85
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-26,81
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-27,91
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-28,96
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-29,78
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-30,66
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-07-31,61
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-01,79
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-02,92
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-03,100
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-04,86
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-05,87
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-06,95
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-07,99
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-08,70
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-09,76
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-10,87
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-11,88
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-12,92
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-13,93
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-14,85
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-15,87
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-16,89
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-17,95
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-18,97
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-19,86
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-20,88
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-21,89
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-22,93
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-23,89
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-24,81
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-25,86
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-26,88
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-27,94
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-28,88
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-29,81
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-30,87
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-08-31,93
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-01,88
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-02,88
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-03,91
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-04,94
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-05,72
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-06,68
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-07,55
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-08,68
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-09,69
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-10,73
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-11,63
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-12,71
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-13,73
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-14,67
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-15,73
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-16,74
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-17,74
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-18,80
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-19,76
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-20,71
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-21,76
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-22,74
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-23,86
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-24,91
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-25,93
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-26,78
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-27,86
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-28,71
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-29,73
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-09-30,79
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-01,84
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-02,64
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-03,58
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-04,46
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-05,59
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-06,72
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-07,63
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-08,64
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-09,56
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-10,60
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-11,55
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-12,52
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-13,56
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-14,44
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-15,56
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-16,71
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-17,57
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-18,51
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-19,56
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-20,56
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-21,60
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-22,58
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-23,52
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-24,47
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-25,46
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-26,66
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-27,73
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-28,57
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-29,60
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-30,59
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-10-31,60
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-01,53
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-02,56
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-03,63
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-04,68
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-05,68
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-06,43
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-07,49
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-08,55
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-09,63
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-10,64
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-11,62
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-12,63
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-13,64
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-14,59
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-15,68
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-16,66
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-17,54
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-18,42
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-19,54
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-20,57
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-21,54
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-22,53
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-23,45
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-24,39
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-25,28
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-26,22
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-27,24
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-28,32
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-29,38
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-11-30,35
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-01,42
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-02,44
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-03,45
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-04,35
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-05,34
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-06,40
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-07,41
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-08,53
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-09,44
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-10,35
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-11,28
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-12,35
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-13,44
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-14,45
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-15,35
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-16,46
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-17,48
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-18,36
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-19,41
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-20,26
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-21,24
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-22,29
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-23,33
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-24,33
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-25,33
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-26,33
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-27,34
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-28,26
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-29,12
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-30,10
USW00024143,"GREAT FALLS AIRPORT, MT US",2001-12-31,17
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-01,25
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-02,39
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-03,42
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-04,43
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-05,39
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-06,48
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-07,60
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-08,55
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-09,38
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-10,45
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-11,44
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-12,56
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-13,41
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-14,27
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-15,25
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-16,31
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-17,24
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-18,29
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-19,36
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-20,39
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-21,41
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-22,34
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-23,34
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-24,45
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-25,49
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-26,17
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-27,5
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-28,-4
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-29,22
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-30,21
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-01-31,35
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-02-01,36
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-02-02,36
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-02-03,43
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-02-04,41
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-02-05,49
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-02-06,51
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-02-07,50
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-02-08,45
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-02-09,40
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-02-10,48
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-02-11,47
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-02-12,41
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-02-13,51
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-02-14,44
USW00024143,"GREAT FALLS AIRPORT, MT US",2002-02-15,51
